Customer_ID,Customer_Name,Segment,City,State,Country,Region,Market
AB-101502,Aimee Bixby,Consumer,Cognac,Poitou-Charentes,France,Central,EU
CG-125203,Claire Gute,Consumer,Guantánamo,Guantánamo,Cuba,Caribbean,LATAM
MH-180252,Michelle Huthwaite,Consumer,Acireale,Sicily,Italy,South,EU
DO-34352,Denny Ordway,Consumer,Mashhad,Razavi Khorasan,Iran,EMEA,EMEA
GT-147552,Guy Thornton,Consumer,Cesena,Emilia-Romagna,Italy,South,EU
LS-172453,Lynn Smith,Consumer,Zapopan,Jalisco,Mexico,North,LATAM
CM-122352,Chris McAfee,Consumer,Lille,Nord-Pas-de-Calais,France,Central,EU
BO-114251,Bobby Odegard,Consumer,Siping,Jilin,China,North Asia,APAC
JD-157903,John Dryer,Consumer,Masaya,Masaya,Nicaragua,Central,LATAM
AS-102402,Alan Shonely,Consumer,Montpellier,Languedoc-Roussillon,France,Central,EU
SG-100803,Sandra Glassco,Consumer,Mosul,Ninawa,Iraq,EMEA,EMEA
HA-149201,Helen Andreada,Consumer,Palmerston North,Manawatu-Wanganui,New Zealand,Oceania,APAC
BS-117551,Bruce Stewart,Consumer,Singapore,Singapore,Singapore,Southeast Asia,APAC
CA-27752,Cynthia Arntzen,Consumer,L'viv,L'viv,Ukraine,EMEA,EMEA
JG-151601,James Galang,Consumer,Chongqing,Chongqing,China,North Asia,APAC
LH-167503,Larry Hughes,Consumer,San Martín,Cuscatlán,El Salvador,Central,LATAM
SS-105902,Sonia Sunley,Consumer,Hrodna,Hrodna,Belarus,EMEA,EMEA
LL-68401,Lauren Leatherbury,Consumer,Casablanca,Grand Casablanca,Morocco,Africa,Africa
TR-213251,Toby Ritter,Consumer,Huzhou,Zhejiang,China,North Asia,APAC
DV-134653,Dianna Vittorini,Consumer,Santa Ana,Santa Ana,El Salvador,Central,LATAM
CM-19352,Carlos Meador,Consumer,Amol,Mazandaran,Iran,EMEA,EMEA
SC-107251,Steven Cartwright,Consumer,Bangui,Bangui,Central African Republic,Africa,Africa
NR-85501,Nick Radford,Consumer,Tangier,Tanger-Tétouan,Morocco,Africa,Africa
JE-157453,Joel Eaton,Consumer,Escuintla,Escuintla,Guatemala,Central,LATAM
AH-102102,Alan Hwang,Consumer,Hasselt,Limburg,Belgium,Central,EU
MK-181601,Mike Kennedy,Consumer,Masterton,Wellington,New Zealand,Oceania,APAC
RB-193601,Raymond Buch,Consumer,Bhopal,Madhya Pradesh,India,Central Asia,APAC
AA-3751,Allen Armold,Consumer,Nairobi,Nairobi,Kenya,Africa,Africa
JF-154151,Jennifer Ferguson,Consumer,Visakhapatnam,Andhra Pradesh,India,Central Asia,APAC
CC-123702,Christopher Conant,Consumer,Graz,Styria,Austria,Central,EU
JE-157452,Joel Eaton,Consumer,Espoo,Uusimaa,Finland,North,EU
BD-116051,Brian Dahlen,Consumer,Herat,Hirat,Afghanistan,Central Asia,APAC
TB-215203,Tracy Blumstein,Consumer,Chihuahua,Chihuahua,Mexico,North,LATAM
BD-16051,Brian Dahlen,Consumer,Yaounde,Centre,Cameroon,Africa,Africa
AT-107353,Annie Thurman,Consumer,Ibiúna,São Paulo,Brazil,South,LATAM
EB-41701,Evan Bailliet,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
JB-160001,Joy Bell-,Consumer,Shangyu,Zhejiang,China,North Asia,APAC
AM-107053,Anne McFarland,Consumer,Sonsonate,Sonsonate,El Salvador,Central,LATAM
IM-50551,Ionia McGrath,Consumer,Accra,Greater Accra,Ghana,Africa,Africa
RL-196151,Rob Lucas,Consumer,Jiaohe,Jilin,China,North Asia,APAC
AG-109001,Arthur Gainer,Consumer,Pune,Maharashtra,India,Central Asia,APAC
TS-210853,Thais Sissman,Consumer,Paulista,Pernambuco,Brazil,South,LATAM
RM-193753,Raymond Messe,Consumer,San Salvador,San Salvador,El Salvador,Central,LATAM
RL-96152,Rob Lucas,Consumer,Donets'k,Donetsk,Ukraine,EMEA,EMEA
GT-147103,Greg Tran,Consumer,Holguín,Holguín,Cuba,Caribbean,LATAM
BD-116201,Brian DeCherney,Consumer,Shenyang,Liaoning,China,North Asia,APAC
MG-181453,Mike Gockenbach,Consumer,Granada,Granada,Nicaragua,Central,LATAM
MC-181003,Mick Crebagga,Consumer,Tlaquepaque,Jalisco,Mexico,North,LATAM
AB-100153,Aaron Bergman,Consumer,Gaspar,Santa Catarina,Brazil,South,LATAM
CB-20251,Cassandra Brandow,Consumer,Mashhad,Razavi Khorasan,Iran,EMEA,EMEA
GM-46802,Greg Matthias,Consumer,Bishkek,Bishkek,Kyrgyzstan,EMEA,EMEA
GT-47553,Guy Thornton,Consumer,Budapest,Budapest,Hungary,EMEA,EMEA
MS-177103,Maurice Satty,Consumer,Barranquilla,Atlántico,Colombia,South,LATAM
MM-172601,Magdelene Morse,Consumer,Tianjin,Tianjin,China,North Asia,APAC
IG-50851,Ivan Gibson,Consumer,Luanda,Luanda,Angola,Africa,Africa
CL-125651,Clay Ludtke,Consumer,Harbin,Heilongjiang,China,North Asia,APAC
JJ-154453,Jennifer Jackson,Consumer,Tijuana,Baja California,Mexico,North,LATAM
BD-16352,Brian Derr,Consumer,Najafabad,Esfahan,Iran,EMEA,EMEA
CD-19202,Carlos Daly,Consumer,Salavat,Bashkortostan,Russia,EMEA,EMEA
CD-119203,Carlos Daly,Consumer,Silao,Guanajuato,Mexico,North,LATAM
RA-192852,Ralph Arnett,Consumer,Reutlingen,Baden-Württemberg,Germany,Central,EU
JK-56251,Jim Karlsson,Consumer,Accra,Greater Accra,Ghana,Africa,Africa
IL-51001,Ivan Liston,Consumer,Algiers,Alger,Algeria,Africa,Africa
SM-109051,Susan MacKendrick,Consumer,Cape Town,Western Cape,South Africa,Africa,Africa
LC-170503,Liz Carlisle,Consumer,Águas Lindas de Goiás,Goiás,Brazil,South,LATAM
AW-108401,Anthony Witt,Consumer,Ganganagar,Rajasthan,India,Central Asia,APAC
GW-146051,Giulietta Weimer,Consumer,Luoyang,Guangdong,China,North Asia,APAC
DD-35702,Dorothy Dickinson,Consumer,Vienna,Vienna,Austria,EMEA,EMEA
JK-153703,Jay Kimmel,Consumer,Fernando de la Mora,Central,Paraguay,South,LATAM
AZ-107503,Annie Zypern,Consumer,Cúcuta,Norte de Santander,Colombia,South,LATAM
SA-208301,Sue Ann Reed,Consumer,Jinjiang,Fujian,China,North Asia,APAC
JD-160153,Joy Daniels,Consumer,Córdoba,Veracruz,Mexico,North,LATAM
SJ-202153,Sarah Jordon,Consumer,Mexico City,Distrito Federal,Mexico,North,LATAM
SV-203653,Seth Vernon,Consumer,Tlalnepantla,México,Mexico,North,LATAM
NW-184002,Natalie Webber,Consumer,Blackpool,England,United Kingdom,North,EU
NP-183252,Naresj Patel,Consumer,Tarragona,Catalonia,Spain,South,EU
LB-67353,Larry Blacks,Consumer,Ruda Slaska,Silesia,Poland,EMEA,EMEA
TC-212953,Toby Carlisle,Consumer,San Salvador,San Salvador,El Salvador,Central,LATAM
IM-150702,Irene Maddox,Consumer,Meudon,Ile-de-France,France,Central,EU
ME-177251,Max Engle,Consumer,Singapore,Singapore,Singapore,Southeast Asia,APAC
WB-218502,William Brown,Consumer,Bath,England,United Kingdom,North,EU
KW-165701,Kelly Williams,Consumer,Chongqing,Chongqing,China,North Asia,APAC
EB-141102,Eugene Barchas,Consumer,Vienna,Vienna,Austria,Central,EU
AR-105103,Andrew Roberts,Consumer,Villa Nueva,Guatemala,Guatemala,Central,LATAM
SC-108452,Sung Chung,Consumer,Nizhyn,Chernihiv,Ukraine,EMEA,EMEA
NF-183851,Natalie Fritzler,Consumer,Xinzhou,Shanxi,China,North Asia,APAC
NP-87002,Nora Preis,Consumer,Mashhad,Razavi Khorasan,Iran,EMEA,EMEA
MG-181452,Mike Gockenbach,Consumer,Gennevilliers,Ile-de-France,France,Central,EU
TT-110701,Ted Trevino,Consumer,Kumasi,Ashanti,Ghana,Africa,Africa
CM-119353,Carlos Meador,Consumer,Macapá,Amapá,Brazil,South,LATAM
PS-187603,Pamela Stobb,Consumer,Rosarito,Baja California,Mexico,North,LATAM
PS-187601,Pamela Stobb,Consumer,Moradabad,Uttar Pradesh,India,Central Asia,APAC
JC-157752,John Castell,Consumer,Pau,Aquitaine,France,Central,EU
JH-159851,Joseph Holt,Consumer,Tauranga,Bay of Plenty,New Zealand,Oceania,APAC
CM-124453,Chuck Magee,Consumer,Tuxtla Gutiérrez,Chiapas,Mexico,North,LATAM
SA-208303,Sue Ann Reed,Consumer,Guantánamo,Guantánamo,Cuba,Caribbean,LATAM
CD-119802,Carol Darley,Consumer,Augsburg,Bavaria,Germany,Central,EU
PG-88952,Paul Gonzalez,Consumer,Yaroslavl',Yaroslavl',Russia,EMEA,EMEA
RO-197801,Rose O'Brian,Consumer,Gaoyou,Jiangsu,China,North Asia,APAC
BP-112903,Beth Paige,Consumer,Rancagua,O'Higgins,Chile,South,LATAM
SW-202751,Scott Williamson,Consumer,Lanzhou,Gansu,China,North Asia,APAC
CS-121302,Chad Sievert,Consumer,Hagen,North Rhine-Westphalia,Germany,Central,EU
NS-85052,Neola Schneider,Consumer,Poznan,Greater Poland,Poland,EMEA,EMEA
DL-28651,Dan Lawera,Consumer,Kassala,Kassala,Sudan,Africa,Africa
CA-122651,Christina Anderson,Consumer,Shenzhen,Guangdong,China,North Asia,APAC
PW-192401,Pierre Wener,Consumer,Chennai,Tamil Nadu,India,Central Asia,APAC
BM-111402,Becky Martin,Consumer,Krefeld,North Rhine-Westphalia,Germany,Central,EU
Co-126402,Corey-Lock,Consumer,Mansfield,England,United Kingdom,North,EU
RD-197202,Roger Demir,Consumer,Bry-sur-Marne,Ile-de-France,France,Central,EU
FH-143503,Fred Harton,Consumer,Bridgetown,Saint Michael,Barbados,Caribbean,LATAM
MM-72603,Magdelene Morse,Consumer,Jizan,Jizan,Saudi Arabia,EMEA,EMEA
JG-151153,Jack Garza,Consumer,Mejicanos,San Salvador,El Salvador,Central,LATAM
JL-155052,Jeremy Lonsdale,Consumer,Vigo,Galicia,Spain,South,EU
DB-132101,Dean Braden,Consumer,Srinagar,Jammu and Kashmir,India,Central Asia,APAC
JH-59103,Jonathan Howell,Consumer,Prague,Prague,Czech Republic,EMEA,EMEA
PO-188652,Patrick O'Donnell,Consumer,Norderstedt,Schleswig-Holstein,Germany,Central,EU
RO-197803,Rose O'Brian,Consumer,Araraquara,São Paulo,Brazil,South,LATAM
SE-101101,Sanjit Engle,Consumer,Mbuji-mayi,Kasai-Oriental,Democratic Republic of the Congo,Africa,Africa
BW-112003,Ben Wallace,Consumer,Puente Alto,Santiago,Chile,South,LATAM
CD-119801,Carol Darley,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,APAC
DO-136451,Doug O'Connell,Consumer,Chengdu,Sichuan,China,North Asia,APAC
RH-196002,Rob Haberlin,Consumer,Vienna,Vienna,Austria,Central,EU
SV-209351,Susan Vittorini,Consumer,Tokyo,Tokyo,Japan,North Asia,APAC
MC-75751,Matt Collins,Consumer,Pretoria,Gauteng,South Africa,Africa,Africa
BD-16052,Brian Dahlen,Consumer,Holon,Tel Aviv,Israel,EMEA,EMEA
PF-192251,Phillip Flathmann,Consumer,Sylhet,Sylhet,Bangladesh,Central Asia,APAC
LE-168102,Laurel Elliston,Consumer,Santander,Cantabria,Spain,South,EU
JF-152951,Jason Fortune-,Consumer,Singapore,Singapore,Singapore,Southeast Asia,APAC
AC-106603,Anna Chung,Consumer,Matehuala,San Luis Potosí,Mexico,North,LATAM
JG-51151,Jack Garza,Consumer,Dakar,Dakar,Senegal,Africa,Africa
PO-188653,Patrick O'Donnell,Consumer,Apopa,San Salvador,El Salvador,Central,LATAM
SA-108301,Sue Ann Reed,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa
NC-83403,Nat Carroll,Consumer,Baku,Baki,Azerbaijan,EMEA,EMEA
CS-24602,Chuck Sachs,Consumer,Homs,Hims,Syria,EMEA,EMEA
LC-168701,Lena Cacioppo,Consumer,Mysore,Karnataka,India,Central Asia,APAC
JO-152803,Jas O'Carroll,Consumer,Santa Clara,Villa Clara,Cuba,Caribbean,LATAM
AS-102403,Alan Shonely,Consumer,Ariquemes,Rondônia,Brazil,South,LATAM
SF-202001,Sarah Foster,Consumer,Kanpur,Uttar Pradesh,India,Central Asia,APAC
SS-208752,Sung Shariari,Consumer,Valencia,Valenciana,Spain,South,EU
MB-80852,Mick Brown,Consumer,Kerman,Kerman,Iran,EMEA,EMEA
AJ-109452,Ashley Jarboe,Consumer,Portsmouth,England,United Kingdom,North,EU
EM-139603,Eric Murdock,Consumer,Guadalajara,Jalisco,Mexico,North,LATAM
GM-45002,Gene McClure,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
SC-203801,Shahid Collister,Consumer,Taiyuan,Shanxi,China,North Asia,APAC
RB-93301,Randy Bradley,Consumer,Soweto,Gauteng,South Africa,Africa,Africa
MB-180853,Mick Brown,Consumer,Querétaro,Querétaro,Mexico,North,LATAM
AA-104803,Andrew Allen,Consumer,San José de las Lajas,Mayabeque,Cuba,Caribbean,LATAM
JK-157301,Joe Kamberova,Consumer,Ranchi,Jharkhand,India,Central Asia,APAC
EJ-41552,Eva Jacobs,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA
AR-5401,Andy Reiter,Consumer,Kayes,Kayes,Mali,Africa,Africa
DK-130902,Dave Kipp,Consumer,Marseille,Provence-Alpes-Côte d'Azur,France,Central,EU
MB-73051,Maria Bertelson,Consumer,Cotonou,Littoral,Benin,Africa,Africa
JD-60602,Julia Dunbar,Consumer,Gubkin,Belgorod,Russia,EMEA,EMEA
PF-91203,Peter Fuller,Consumer,Vienna,Vienna,Austria,EMEA,EMEA
EJ-137202,Ed Jacobs,Consumer,Paris,Ile-de-France,France,Central,EU
AA-103751,Allen Armold,Consumer,Kabul,Kabul,Afghanistan,Central Asia,APAC
OT-187301,Olvera Toch,Consumer,Shanghai,Shanghai,China,North Asia,APAC
JH-61801,Justin Hirsh,Consumer,Accra,Greater Accra,Ghana,Africa,Africa
GZ-44701,Gary Zandusky,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,Africa,Africa
AZ-7503,Annie Zypern,Consumer,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,EMEA,EMEA
JL-155051,Jeremy Lonsdale,Consumer,Lianyuan,Hunan,China,North Asia,APAC
TS-213401,Toby Swindell,Consumer,Tokyo,Tokyo,Japan,North Asia,APAC
JW-159552,Joni Wasserman,Consumer,Creil,Picardy,France,Central,EU
BT-14401,Bobby Trafton,Consumer,Dakar,Dakar,Senegal,Africa,Africa
MO-79502,Michael Oakman,Consumer,Baghdad,Baghdad,Iraq,EMEA,EMEA
DM-130153,Darrin Martin,Consumer,Quetzaltenango,Quezaltenango,Guatemala,Central,LATAM
JL-152351,Janet Lee,Consumer,Kalyan,Maharashtra,India,Central Asia,APAC
EG-39001,Emily Grady,Consumer,Al Minya,Al Minya,Egypt,Africa,Africa
EP-39151,Emily Phan,Consumer,Huambo,Huambo,Angola,Africa,Africa
EM-40653,Erin Mull,Consumer,Mecca,Makkah,Saudi Arabia,EMEA,EMEA
EB-141103,Eugene Barchas,Consumer,Villa Nueva,Guatemala,Guatemala,Central,LATAM
DJ-36302,Doug Jacobs,Consumer,Bryansk,Bryansk,Russia,EMEA,EMEA
RH-195552,Ritsa Hightower,Consumer,Glasgow,Scotland,United Kingdom,North,EU
BG-17401,Bruce Geld,Consumer,Kigali,Kigali,Rwanda,Africa,Africa
NP-83251,Naresj Patel,Consumer,Ad Diwem,White Nile,Sudan,Africa,Africa
EH-139901,Erica Hackney,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,APAC
ME-77253,Max Engle,Consumer,Plovdiv,Plovdiv,Bulgaria,EMEA,EMEA
JF-53551,Jay Fein,Consumer,East London,Eastern Cape,South Africa,Africa,Africa
KM-166601,Khloe Miller,Consumer,Aurangabad,Bihar,India,Central Asia,APAC
DP-131651,David Philippe,Consumer,Thane,Maharashtra,India,Central Asia,APAC
BS-116653,Brian Stugart,Consumer,Brasília,Federal District,Brazil,South,LATAM
SC-203802,Shahid Collister,Consumer,Pozzuoli,Campania,Italy,South,EU
DL-133302,Denise Leinenbach,Consumer,Montesson,Ile-de-France,France,Central,EU
DP-30003,Darren Powers,Consumer,Yazd,Yazd,Iran,EMEA,EMEA
SG-104702,Sheri Gordon,Consumer,Tbilisi,Tbilisi,Georgia,EMEA,EMEA
DL-33301,Denise Leinenbach,Consumer,Bamenda,Nord-Ouest,Cameroon,Africa,Africa
PR-188801,Patrick Ryan,Consumer,Suzhou,Jiangsu,China,North Asia,APAC
TS-213403,Toby Swindell,Consumer,Reynosa,Tamaulipas,Mexico,North,LATAM
RM-197501,Roland Murray,Consumer,Srinagar,Jammu and Kashmir,India,Central Asia,APAC
SO-203352,Sean O'Donnell,Consumer,Ghent,East Flanders,Belgium,Central,EU
MS-177101,Maurice Satty,Consumer,Singapore,Singapore,Singapore,Southeast Asia,APAC
TM-210101,Tamara Manning,Consumer,Jaipur,Rajasthan,India,Central Asia,APAC
TS-116102,Troy Staebel,Consumer,Chisinau,Chisinau,Moldova,EMEA,EMEA
EC-140503,Erin Creighton,Consumer,Brasília,Federal District,Brazil,South,LATAM
MT-178152,Meg Tillman,Consumer,Nantes,Pays de la Loire,France,Central,EU
AM-107051,Anne McFarland,Consumer,Pingdingshan,Henan,China,North Asia,APAC
JC-53851,Jenna Caffey,Consumer,Al Khums,Al Marqab,Libya,Africa,Africa
IL-51002,Ivan Liston,Consumer,Al Hillah,Babil,Iraq,EMEA,EMEA
CK-125951,Clytie Kelty,Consumer,Taupo,Waikato,New Zealand,Oceania,APAC
DK-33753,Dennis Kane,Consumer,Warsaw,Masovia,Poland,EMEA,EMEA
RM-193751,Raymond Messe,Consumer,Durgapur,West Bengal,India,Central Asia,APAC
SH-103952,Shahid Hopkins,Consumer,Montréal,Quebec,Canada,Canada,Canada
TP-214153,Tom Prescott,Consumer,Gurupi,Tocantins,Brazil,South,LATAM
RB-193602,Raymond Buch,Consumer,Rotherham,England,United Kingdom,North,EU
MS-173651,Maribeth Schnelling,Consumer,Shah Alam,Selangor,Malaysia,Southeast Asia,APAC
JH-59852,Joseph Holt,Consumer,Riyadh,Ar Riyad,Saudi Arabia,EMEA,EMEA
ST-105302,Shui Tom,Consumer,Kremenchuk,Poltava,Ukraine,EMEA,EMEA
AJ-109603,Astrea Jones,Consumer,Mixco,Guatemala,Guatemala,Central,LATAM
RH-95552,Ritsa Hightower,Consumer,Bishkek,Bishkek,Kyrgyzstan,EMEA,EMEA
BN-115152,Bradley Nguyen,Consumer,Bournemouth,England,United Kingdom,North,EU
IG-150851,Ivan Gibson,Consumer,Beijing,Beijing,China,North Asia,APAC
JH-58201,John Huston,Consumer,Port Elizabeth,Eastern Cape,South Africa,Africa,Africa
DL-129252,Daniel Lacy,Consumer,Castrop-Rauxel,North Rhine-Westphalia,Germany,Central,EU
AJ-9451,Ashley Jarboe,Consumer,Mogadishu,Banaadir,Somalia,Africa,Africa
AG-102701,Alejandro Grove,Consumer,Suzhou,Anhui,China,North Asia,APAC
IM-50552,Ionia McGrath,Consumer,Quchan,Razavi Khorasan,Iran,EMEA,EMEA
MS-173653,Maribeth Schnelling,Consumer,Soyapango,San Salvador,El Salvador,Central,LATAM
SW-202752,Scott Williamson,Consumer,Marseille,Provence-Alpes-Côte d'Azur,France,Central,EU
AP-9151,Arthur Prichep,Consumer,Khartoum,Khartoum,Sudan,Africa,Africa
JH-59101,Jonathan Howell,Consumer,Casablanca,Grand Casablanca,Morocco,Africa,Africa
AR-5701,Anemone Ratner,Consumer,Kindu,Maniema,Democratic Republic of the Congo,Africa,Africa
JP-55201,Jeremy Pistek,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,Africa,Africa
JW-160753,Julia West,Consumer,Cartago,Valle del Cauca,Colombia,South,LATAM
IG-150853,Ivan Gibson,Consumer,Zacatecas,Zacatecas,Mexico,North,LATAM
AW-8401,Anthony Witt,Consumer,Homs,Hims,Syria,EMEA,EMEA
MH-74551,Mark Hamilton,Consumer,Al Fayyum,Al Fayyum,Egypt,Africa,Africa
LP-170803,Liz Pelletier,Consumer,Camagüey,Camagüey,Cuba,Caribbean,LATAM
FP-143203,Frank Preis,Consumer,Morelia,Michoacán,Mexico,North,LATAM
IM-150553,Ionia McGrath,Consumer,Guanajuato,Guanajuato,Mexico,North,LATAM
BD-113203,Bill Donatelli,Consumer,Córdoba,Veracruz,Mexico,North,LATAM
MN-179353,Michael Nguyen,Consumer,Petapa,Guatemala,Guatemala,Central,LATAM
JM-61951,Justin MacKendrick,Consumer,Abidjan,Lagunes,Cote d'Ivoire,Africa,Africa
EM-140652,Erin Mull,Consumer,Molina de Segura,Murcia,Spain,South,EU
HA-149202,Helen Andreada,Consumer,Palma de Mallorca,Balearic Islands,Spain,South,EU
SB-201853,Sarah Brown,Consumer,Uberaba,Minas Gerais,Brazil,South,LATAM
HG-148453,Harry Greene,Consumer,Ilopango,San Salvador,El Salvador,Central,LATAM
DP-30001,Darren Powers,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,Africa,Africa
RH-95551,Ritsa Hightower,Consumer,Nakuru,Rift Valley,Kenya,Africa,Africa
MW-82202,Mitch Webber,Consumer,Salavat,Bashkortostan,Russia,EMEA,EMEA
JL-158353,John Lee,Consumer,Soyapango,San Salvador,El Salvador,Central,LATAM
MD-173503,Maribeth Dona,Consumer,Medellín,Antioquia,Colombia,South,LATAM
RB-95702,Rob Beeghly,Consumer,Homyel',Homyel',Belarus,EMEA,EMEA
JG-51601,James Galang,Consumer,East London,Eastern Cape,South Africa,Africa,Africa
DB-30601,Dave Brooks,Consumer,Alexandria,Al Iskandariyah,Egypt,Africa,Africa
GA-147251,Guy Armstrong,Consumer,Jiangdu,Jiangsu,China,North Asia,APAC
KH-63601,Katherine Hughes,Consumer,Nairobi,Nairobi,Kenya,Africa,Africa
SK-99902,Sally Knutson,Consumer,Vienna,Vienna,Austria,EMEA,EMEA
PB-191501,Philip Brown,Consumer,Yangquan,Shanxi,China,North Asia,APAC
BF-10802,Bart Folk,Consumer,Edmonton,Alberta,Canada,Canada,Canada
RA-92851,Ralph Arnett,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
NW-84003,Natalie Webber,Consumer,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,EMEA,EMEA
LR-169152,Lena Radford,Consumer,Vantaa,Uusimaa,Finland,North,EU
HG-48452,Harry Greene,Consumer,Zhytomyr,Zhytomyr,Ukraine,EMEA,EMEA
DV-134651,Dianna Vittorini,Consumer,Macheng,Hubei,China,North Asia,APAC
TZ-215802,Tracy Zic,Consumer,Leeds,England,United Kingdom,North,EU
CK-125953,Clytie Kelty,Consumer,Ocaña,Norte de Santander,Colombia,South,LATAM
NG-84302,Nathan Gelder,Consumer,Burnaby,British Columbia,Canada,Canada,Canada
LT-167652,Larry Tron,Consumer,Rome,Lazio,Italy,South,EU
SC-200952,Sanjit Chand,Consumer,Basildon,England,United Kingdom,North,EU
KB-63151,Karl Braun,Consumer,Kolwezi,Katanga,Democratic Republic of the Congo,Africa,Africa
MJ-177401,Max Jones,Consumer,Luoyang,Henan,China,North Asia,APAC
PF-91201,Peter Fuller,Consumer,Mbuji-mayi,Kasai-Oriental,Democratic Republic of the Congo,Africa,Africa
EH-39451,Eric Hoffmann,Consumer,Cape Town,Western Cape,South Africa,Africa,Africa
TZ-215803,Tracy Zic,Consumer,Zapopan,Jalisco,Mexico,North,LATAM
MC-72751,Marc Crier,Consumer,Antananarivo,Analamanga,Madagascar,Africa,Africa
RA-99451,Ryan Akin,Consumer,Chipata,Eastern,Zambia,Africa,Africa
JL-51303,Jack Lebron,Consumer,Sofia,Sofiya-Grad,Bulgaria,EMEA,EMEA
MV-181901,Mike Vittorini,Consumer,Delhi,Delhi,India,Central Asia,APAC
JF-53552,Jay Fein,Consumer,Rafsanjan,Kerman,Iran,EMEA,EMEA
KT-164653,Kean Takahito,Consumer,Montevideo,Montevideo,Uruguay,South,LATAM
PT-90902,Pete Takahito,Consumer,Amman,'Amman,Jordan,EMEA,EMEA
RD-99002,Ruben Dartt,Consumer,Gubkin,Belgorod,Russia,EMEA,EMEA
EP-139152,Emily Phan,Consumer,Leipzig,Saxony,Germany,Central,EU
SF-202003,Sarah Foster,Consumer,Managua,Managua,Nicaragua,Central,LATAM
AS-2401,Alan Shonely,Consumer,Vaughan,Ontario,Canada,Canada,Canada
AC-106601,Anna Chung,Consumer,Changsha,Hunan,China,North Asia,APAC
BS-117553,Bruce Stewart,Consumer,Tecomán,Colima,Mexico,North,LATAM
ND-183703,Natalie DeCherney,Consumer,Iguala,Guerrero,Mexico,North,LATAM
ZD-219252,Zuschuss Donatelli,Consumer,Bremen,Bremen,Germany,Central,EU
CB-124151,Christy Brittain,Consumer,Takatsuki,Osaka,Japan,North Asia,APAC
TG-216403,Trudy Glocke,Consumer,Santiago,Santiago,Chile,South,LATAM
JL-152353,Janet Lee,Consumer,Bogotá,Bogota,Colombia,South,LATAM
JC-157751,John Castell,Consumer,Satna,Madhya Pradesh,India,Central Asia,APAC
SV-103651,Seth Vernon,Consumer,Vancouver,British Columbia,Canada,Canada,Canada
LW-171252,Liz Willingham,Consumer,Vitry-sur-Seine,Ile-de-France,France,Central,EU
PG-188202,Patrick Gardner,Consumer,Nantes,Pays de la Loire,France,Central,EU
DK-133753,Dennis Kane,Consumer,León,Guanajuato,Mexico,North,LATAM
CS-125052,Cindy Stewart,Consumer,Clermont-Ferrand,Auvergne,France,Central,EU
JW-60751,Julia West,Consumer,Marrakech,Marrakech-Tensift-El Haouz,Morocco,Africa,Africa
DO-134353,Denny Ordway,Consumer,Mexico City,Distrito Federal,Mexico,North,LATAM
SH-103953,Shahid Hopkins,Consumer,Bishkek,Bishkek,Kyrgyzstan,EMEA,EMEA
TM-210102,Tamara Manning,Consumer,Stavanger,Rogaland,Norway,North,EU
MB-173053,Maria Bertelson,Consumer,Ariquemes,Rondônia,Brazil,South,LATAM
LC-68702,Lena Cacioppo,Consumer,Qazvin,Qazvin,Iran,EMEA,EMEA
EJ-137201,Ed Jacobs,Consumer,Singapore,Singapore,Singapore,Southeast Asia,APAC
EH-139452,Eric Hoffmann,Consumer,Portici,Campania,Italy,South,EU
HG-150251,Hunter Glantz,Consumer,Allahabad,Uttar Pradesh,India,Central Asia,APAC
PK-190753,Pete Kriz,Consumer,Cuscatancingo,San Salvador,El Salvador,Central,LATAM
KH-165103,Keith Herrera,Consumer,Vitória,Espírito Santo,Brazil,South,LATAM
CM-23851,Christopher Martinez,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa
EM-139602,Eric Murdock,Consumer,Edinburgh,Scotland,United Kingdom,North,EU
PB-91501,Philip Brown,Consumer,Accra,Greater Accra,Ghana,Africa,Africa
GA-145153,George Ashbrook,Consumer,Progreso,Yucatán,Mexico,North,LATAM
BD-16351,Brian Derr,Consumer,Cairo,Al Qahirah,Egypt,Africa,Africa
NC-83401,Nat Carroll,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Africa
EJ-141552,Eva Jacobs,Consumer,Paris,Ile-de-France,France,Central,EU
EB-139301,Eric Barreto,Consumer,Newcastle,New South Wales,Australia,Oceania,APAC
ES-140201,Erica Smith,Consumer,Shulan,Jilin,China,North Asia,APAC
JH-159101,Jonathan Howell,Consumer,Wellington,Wellington,New Zealand,Oceania,APAC
SS-104102,Shahid Shariari,Consumer,Brampton,Ontario,Canada,Canada,Canada
BP-12901,Beth Paige,Consumer,Luanda,Luanda,Angola,Africa,Africa
